PIN;cagsbcid_m;Name;Vorname;Straße;Hausnr;PLZ;Ort;Vertragsbeginn;Vertragsende;Vertragsstatus;Vertragsstatus Bez;Vertragsnummer;Vertragsgegenstand;Vertrag verlängern um;Vertrag Kündigungsfrist;VP eMail
1000000375;G;Neumeier;Fritz;Am Gehrensee;10;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;1784;abcErdgas Komfort (Grundvers.);1T;14T;Fritz.Neumeier@test.de
1000000375;W;Neumeier;Fritz;Am Gehrensee;10;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;35204;abcWasser Weingarten;K;;Fritz.Neumeier@test.de
1000000375;W;Neumeier;Fritz;Am Gehrensee;10;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;35204;abcWasser Weingarten;K;;Fritz.Neumeier@test.de
1000000377;AW;Keim;Gerda;Am Generalshof;40;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;42362;Abwasser Weingarten;K;;Gerda.Keim@test.de
1000000377;AW;Keim;Gerda;Am Generalshof;40;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;42362;Abwasser Weingarten;K;;Gerda.Keim@test.de
1000000377;W;Keim;Gerda;Am Generalshof;40;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;42361;abcWasser Weingarten;K;;Gerda.Keim@test.de
1000000377;W;Keim;Gerda;Am Generalshof;40;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;42361;abcWasser Weingarten;K;;Gerda.Keim@test.de
1000000391;AW;Holl;Herta;Schulgasse;33;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;38498;Abwasser Weingarten;K;;Herta.Holl@test.de
1000000391;AW;Holl;Herta;Schulgasse;33;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;38498;Abwasser Weingarten;K;;Herta.Holl@test.de
1000000391;AW;Holl;Herta;Am Güterbahnhof Halensee;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;38500;Abwasser Weingarten;K;;Herta.Holl@test.de
1000000391;AW;Holl;Herta;Am Güterbahnhof Halensee;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;38500;Abwasser Weingarten;K;;Herta.Holl@test.de
1000000391;G;Holl;Herta;Schulgasse;33;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;3447;abcErdgas Komfort (Grundvers.);1T;14T;Herta.Holl@test.de
1000000391;G;Holl;Herta;Schulgasse;33;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;3447;abcErdgas Komfort (Grundvers.);1T;14T;Herta.Holl@test.de
1000000391;W;Holl;Herta;Schulgasse;33;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;38497;abcWasser Weingarten;K;;Herta.Holl@test.de
1000000391;W;Holl;Herta;Schulgasse;33;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;38497;abcWasser Weingarten;K;;Herta.Holl@test.de
1000000391;W;Holl;Herta;Am Güterbahnhof Halensee;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;38499;abcWasser Weingarten;K;;Herta.Holl@test.de
1000000391;W;Holl;Herta;Am Güterbahnhof Halensee;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;38499;abcWasser Weingarten;K;;Herta.Holl@test.de
1000000406;AW;Lösch;Louise;Am Heidehof;16;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;39269;Abwasser Weingarten;K;;Louise.Lösch@test.de
1000000406;AW;Lösch;Louise;Am Heidehof;16;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;39269;Abwasser Weingarten;K;;Louise.Lösch@test.de
1000000406;W;Lösch;Louise;Am Heidehof;16;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;39268;abcWasser Weingarten Kombi;K;;Louise.Lösch@test.de
1000000406;W;Lösch;Louise;Am Heidehof;16;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;39268;abcWasser Weingarten Kombi;K;;Louise.Lösch@test.de
1000000416;G;Hilger;Richard;Schwalbacher Straße;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;2129;abcErdgas fix;12M;6W;Richard.Hilger@test.de
1000000422;AW;Rotter;Werner;Schwanenblumenweg;10;53111;Bonn;01.01.2008 00:00;27.12.2018 00:00;99;Vertrag ist endabgerechnet;43842;Abwasser Weingarten;K;;Werner.Rotter@test.de
1000000422;W;Rotter;Werner;Schwanenblumenweg;10;53111;Bonn;01.01.2008 00:00;27.12.2018 00:00;99;Vertrag ist endabgerechnet;43841;abcWasser Weingarten;K;;Werner.Rotter@test.de
1000000471;AW;Mahr;Ingeborg;Am Leitbruch;28;53111;Bonn;01.10.2009 00:00;;0;Vertrag ist aktiv;56798;Abwasser Weingarten;K;;Ingeborg.Mahr@test.de
1000000471;AW;Mahr;Ingeborg;Am Leitbruch;28;53111;Bonn;01.10.2009 00:00;;0;Vertrag ist aktiv;56798;Abwasser Weingarten;K;;Ingeborg.Mahr@test.de
1000000471;S;Mahr;Ingeborg;Am Leitbruch;28;53111;Bonn;31.08.2011 00:00;;0;Vertrag ist aktiv;21526;abcNaturstrom Gewerbe ET Fix;12M;6W;Ingeborg.Mahr@test.de
1000000471;S;Mahr;Ingeborg;Am Leitbruch;28;53111;Bonn;31.08.2011 00:00;;0;Vertrag ist aktiv;21526;abcNaturstrom Gewerbe ET Fix;12M;6W;Ingeborg.Mahr@test.de
1000000471;S;Mahr;Ingeborg;Am Leitbruch;28;53111;Bonn;31.08.2011 00:00;;0;Vertrag ist aktiv;21526;abcNaturstrom Gewerbe ET Fix;12M;6W;Ingeborg.Mahr@test.de
1000000471;W;Mahr;Ingeborg;Am Leitbruch;28;53111;Bonn;01.10.2009 00:00;;0;Vertrag ist aktiv;56366;abcWasser Weingarten;K;;Ingeborg.Mahr@test.de
1000000471;W;Mahr;Ingeborg;Am Leitbruch;28;53111;Bonn;01.10.2009 00:00;;0;Vertrag ist aktiv;56366;abcWasser Weingarten;K;;Ingeborg.Mahr@test.de
1000000501;AW;Müller;Alfred;Seehofstraßenbrücke;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;46203;Abwasser Weingarten;K;;Alfred.Müller@test.de
1000000501;AW;Müller;Alfred;Seehofstraßenbrücke;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;46203;Abwasser Weingarten;K;;Alfred.Müller@test.de
1000000501;W;Müller;Alfred;Seehofstraßenbrücke;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;46202;abcWasser Weingarten;K;;Alfred.Müller@test.de
1000000501;W;Müller;Alfred;Seehofstraßenbrücke;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;46202;abcWasser Weingarten;K;;Alfred.Müller@test.de
1000000512;AW;Koch;Edith;Am Pichelssee;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;45395;Abwasser Weingarten;K;;Edith.Koch@test.de
1000000512;AW;Koch;Edith;Am Pichelssee;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;45395;Abwasser Weingarten;K;;Edith.Koch@test.de
1000000512;AW;Koch;Edith;Am Pichelssee;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;45397;Abwasser Weingarten;K;;Edith.Koch@test.de
1000000512;AW;Koch;Edith;Am Pichelssee;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;45397;Abwasser Weingarten;K;;Edith.Koch@test.de
1000000512;S;Koch;Edith;Seestraßenbrücke (nördlich);15;53111;Bonn;01.01.2013 00:00;;0;Vertrag ist aktiv;20244;Individualtarif;12M;3M;Edith.Koch@test.de
1000000512;W;Koch;Edith;Am Pichelssee;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;45394;abcWasser Weingarten;K;;Edith.Koch@test.de
1000000512;W;Koch;Edith;Am Pichelssee;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;45394;abcWasser Weingarten;K;;Edith.Koch@test.de
1000000512;W;Koch;Edith;Am Pichelssee;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;45396;abcWasser Weingarten;K;;Edith.Koch@test.de
1000000512;W;Koch;Edith;Am Pichelssee;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;45396;abcWasser Weingarten;K;;Edith.Koch@test.de
1000000526;AW;Schmitt;Georg;Seidenbaustraße;52;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;43362;Abwasser Weingarten;K;;Georg.Schmitt@test.de
1000000526;AW;Schmitt;Georg;Seidenbaustraße;52;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;43362;Abwasser Weingarten;K;;Georg.Schmitt@test.de
1000000526;W;Schmitt;Georg;Seidenbaustraße;52;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;43361;abcWasser Weingarten;K;;Georg.Schmitt@test.de
1000000526;W;Schmitt;Georg;Seidenbaustraße;52;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;43361;abcWasser Weingarten;K;;Georg.Schmitt@test.de
1000000532;AW;Schmid;Hans;Am Rohrbusch;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;48445;Abwasser Weingarten;K;;Hans.Schmid@test.de
1000000532;G;Schmid;Hans;Am Rohrbusch;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;8231;abcErdgas online flex Kombi;1M;6W;Hans.Schmid@test.de
1000000532;G;Schmid;Hans;Am Rohrbusch;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;8231;abcErdgas online flex Kombi;1M;6W;Hans.Schmid@test.de
1000000532;W;Schmid;Hans;Am Rohrbusch;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;48444;abcWasser Weingarten Kombi;K;;Hans.Schmid@test.de
1000000557;AW;Berger;Manfred;Semnonenweg;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;52701;Abwasser Weingarten;K;;Manfred.Berger@test.de
1000000557;AW;Berger;Manfred;Semnonenweg;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;52701;Abwasser Weingarten;K;;Manfred.Berger@test.de
1000000557;AW;Berger;Manfred;Semnonenweg;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;52703;Abwasser Weingarten;K;;Manfred.Berger@test.de
1000000557;AW;Berger;Manfred;Semnonenweg;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;52703;Abwasser Weingarten;K;;Manfred.Berger@test.de
1000000557;W;Berger;Manfred;Semnonenweg;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;52700;abcWasser Weingarten;K;;Manfred.Berger@test.de
1000000557;W;Berger;Manfred;Semnonenweg;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;52700;abcWasser Weingarten;K;;Manfred.Berger@test.de
1000000557;W;Berger;Manfred;Semnonenweg;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;52702;abcWasser Weingarten;K;;Manfred.Berger@test.de
1000000557;W;Berger;Manfred;Semnonenweg;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;52702;abcWasser Weingarten;K;;Manfred.Berger@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;53111;Bonn;01.01.2009 00:00;;0;Vertrag ist aktiv;13052;Eigenverbrauch Netz;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;53111;Bonn;01.01.2009 00:00;;0;Vertrag ist aktiv;13053;Eigenverbrauch Netz;12M;6W;Marie.Baumann@test.de
1000000577;S;Groß;Anna;Sesselmannweg;5;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22199;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;5;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22199;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;7;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22200;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;7;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22201;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;24;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22203;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;24;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22203;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;3;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22206;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;;53111;Bonn;01.01.2016 00:00;12.11.2021 00:00;99;Vertrag ist endabgerechnet;22208;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;;53111;Bonn;01.01.2014 00:00;12.11.2021 00:00;99;Vertrag ist endabgerechnet;22220;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;;53111;Bonn;01.01.2014 00:00;12.11.2021 00:00;99;Vertrag ist endabgerechnet;22220;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000577;S;Groß;Anna;Sesselmannweg;;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;57718;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Anna.Groß@test.de
1000000579;S;Seidel;Arthur;Seumestraße;7;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22202;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Arthur.Seidel@test.de
1000000581;S;Haas;Bruno;Am Stichkanal;1;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22211;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Bruno.Haas@test.de
1000000581;S;Haas;Bruno;Sewanstraße;21;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22213;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Bruno.Haas@test.de
1000000581;S;Haas;Bruno;Sewanstraße;18;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22214;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Bruno.Haas@test.de
1000000581;S;Haas;Bruno;Sewanstraße;12;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22215;abcÖkostrom Kath. Gesamtkirchenpflege Wgt DT;12M;3M;Bruno.Haas@test.de
1000000581;S;Haas;Bruno;Sewanstraße;12;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22215;abcÖkostrom Kath. Gesamtkirchenpflege Wgt DT;12M;3M;Bruno.Haas@test.de
1000000581;S;Haas;Bruno;Am Stichkanal;6;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22217;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Bruno.Haas@test.de
1000000581;S;Haas;Bruno;Sewanstraße;;53111;Bonn;01.01.2016 00:00;12.11.2021 00:00;99;Vertrag ist endabgerechnet;22218;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Bruno.Haas@test.de
1000000581;S;Haas;Bruno;Sewanstraße;13;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22223;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Bruno.Haas@test.de
1000000581;S;Haas;Bruno;Sewanstraße;13;53111;Bonn;01.01.2016 00:00;;0;Vertrag ist aktiv;22223;abcÖkostrom Kath. Gesamtkirchenpflege Wgt ET;12M;3M;Bruno.Haas@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;4;53111;Bonn;01.01.2013 00:00;;0;Vertrag ist aktiv;17817;abcÖkostrom ET Spotpreisabrechnung zzgl. NN;12M;3M;Emma.Horn@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;4;53111;Bonn;01.01.2013 00:00;;0;Vertrag ist aktiv;17818;abcÖkostrom DT Spotpreisabrechnung zzgl. NN;12M;3M;Emma.Horn@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;4;53111;Bonn;01.01.2013 00:00;;0;Vertrag ist aktiv;17818;abcÖkostrom DT Spotpreisabrechnung zzgl. NN;12M;3M;Emma.Horn@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;4;53111;Bonn;05.01.2013 00:00;;0;Vertrag ist aktiv;17819;abcÖkostrom DT Spotpreisabrechnung zzgl. NN;12M;3M;Emma.Horn@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;4;53111;Bonn;05.01.2013 00:00;;0;Vertrag ist aktiv;17819;abcÖkostrom DT Spotpreisabrechnung zzgl. NN;12M;3M;Emma.Horn@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;;53111;Bonn;20.06.2016 00:00;20.06.2020 00:00;99;Vertrag ist endabgerechnet;26929;Individualtarif;12M;3M;Emma.Horn@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;;53111;Bonn;20.06.2016 00:00;20.06.2020 00:00;99;Vertrag ist endabgerechnet;26929;Individualtarif;12M;3M;Emma.Horn@test.de
1000000615;AW;Barth;Hermann;Siegmunds Hof;22;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53784;Abwasser Weingarten;K;;Hermann.Barth@test.de
1000000615;AW;Barth;Hermann;Siegmunds Hof;22;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53784;Abwasser Weingarten;K;;Hermann.Barth@test.de
1000000615;W;Barth;Hermann;Siegmunds Hof;22;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53783;abcWasser Weingarten;K;;Hermann.Barth@test.de
1000000615;W;Barth;Hermann;Siegmunds Hof;22;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53783;abcWasser Weingarten;K;;Hermann.Barth@test.de
1000000622;AW;Langer;Irmgard;Siemensstraße;9;53111;Bonn;01.01.2008 00:00;31.10.2021 00:00;99;Vertrag ist endabgerechnet;32497;Abwasser Weingarten;K;;Irmgard.Langer@test.de
1000000622;AW;Langer;Irmgard;Siemensstraße;9;53111;Bonn;01.01.2008 00:00;31.10.2021 00:00;99;Vertrag ist endabgerechnet;32497;Abwasser Weingarten;K;;Irmgard.Langer@test.de
1000000622;W;Langer;Irmgard;Siemensstraße;9;53111;Bonn;01.01.2008 00:00;31.10.2021 00:00;99;Vertrag ist endabgerechnet;32496;abcWasser Weingarten;K;;Irmgard.Langer@test.de
1000000622;W;Langer;Irmgard;Siemensstraße;9;53111;Bonn;01.01.2008 00:00;31.10.2021 00:00;99;Vertrag ist endabgerechnet;32496;abcWasser Weingarten;K;;Irmgard.Langer@test.de
1000000638;S;Berg;Max;Silberhammerweg;15;53111;Bonn;01.01.2018 00:00;31.12.2018 00:00;99;Vertrag ist endabgerechnet;71389;Gutschrift Umlage B;K;;Max.Berg@test.de
1000000638;S;Berg;Max;Silberhammerweg;15;53111;Bonn;01.01.2018 00:00;31.12.2018 00:00;99;Vertrag ist endabgerechnet;71390;Nachberechnung Umlage A;K;;Max.Berg@test.de
1000000717;W;Rieger;Rudolf;An der Heilandsweide;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33711;abcWasser Weingarten;K;;Rudolf.Rieger@test.de
1000000717;W;Rieger;Rudolf;An der Heilandsweide;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33711;abcWasser Weingarten;K;;Rudolf.Rieger@test.de
1000000719;AW;Binder;Ursula;Sonnenwalder Weg;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53561;Abwasser Weingarten;K;;Ursula.Binder@test.de
1000000719;AW;Binder;Ursula;Sonnenwalder Weg;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53561;Abwasser Weingarten;K;;Ursula.Binder@test.de
1000000719;W;Binder;Ursula;Sonnenwalder Weg;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53560;abcWasser Weingarten;K;;Ursula.Binder@test.de
1000000719;W;Binder;Ursula;Sonnenwalder Weg;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53560;abcWasser Weingarten;K;;Ursula.Binder@test.de
1000000788;AW;Hanke;Max;Angersteinweg;14;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;36759;Abwasser Weingarten;K;;Max.Hanke@test.de
1000000788;W;Hanke;Max;Angersteinweg;14;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;36758;abcWasser Weingarten;K;;Max.Hanke@test.de
1000000788;W;Hanke;Max;Angersteinweg;14;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;36758;abcWasser Weingarten;K;;Max.Hanke@test.de
1000000801;AW;Mertens;Alfred;Anna-Louisa-Karsch-Straße;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;40153;Abwasser Weingarten;K;;Alfred.Mertens@test.de
1000000801;AW;Mertens;Alfred;Anna-Louisa-Karsch-Straße;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;40153;Abwasser Weingarten;K;;Alfred.Mertens@test.de
1000000801;AW;Mertens;Alfred;Anna-Louisa-Karsch-Straße;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;40153;Abwasser Weingarten;K;;Alfred.Mertens@test.de
1000000801;G;Mertens;Alfred;Anna-Louisa-Karsch-Straße;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;4293;abcErdgas fix Vorteil Kombi;12M;6W;Alfred.Mertens@test.de
1000000801;G;Mertens;Alfred;Anna-Louisa-Karsch-Straße;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;4293;abcErdgas fix Vorteil Kombi;12M;6W;Alfred.Mertens@test.de
1000000801;W;Mertens;Alfred;Anna-Louisa-Karsch-Straße;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;40152;abcWasser Weingarten Kombi;K;;Alfred.Mertens@test.de
1000000801;W;Mertens;Alfred;Anna-Louisa-Karsch-Straße;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;40152;abcWasser Weingarten Kombi;K;;Alfred.Mertens@test.de
1000000801;W;Mertens;Alfred;Anna-Louisa-Karsch-Straße;7;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;40152;abcWasser Weingarten Kombi;K;;Alfred.Mertens@test.de
1000000812;AW;Schrader;Edith;Anneliese-und-Georg-Groscurth-Platz;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33896;Abwasser Weingarten;K;;Edith.Schrader@test.de
1000000812;AW;Schrader;Edith;Anneliese-und-Georg-Groscurth-Platz;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33896;Abwasser Weingarten;K;;Edith.Schrader@test.de
1000000741;AW;Sturm;Else;An der Ostbahn;21;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33613;Abwasser Weingarten;K;;Else.Sturm@test.de
1000000741;AW;Sturm;Else;An der Ostbahn;21;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33613;Abwasser Weingarten;K;;Else.Sturm@test.de
1000000741;AW;Sturm;Else;An der Ostbahn;19;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33617;Abwasser Weingarten;K;;Else.Sturm@test.de
1000000741;AW;Sturm;Else;An der Ostbahn;19;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33617;Abwasser Weingarten;K;;Else.Sturm@test.de
1000000741;S;Sturm;Else;An der Ostbahn;19;53111;Bonn;01.11.2018 00:00;;0;Vertrag ist aktiv;64318;abcNaturstrom Haushalt ET Fix Kombi;12M;6W;Else.Sturm@test.de
1000000741;S;Sturm;Else;An der Ostbahn;19;53111;Bonn;01.11.2018 00:00;;0;Vertrag ist aktiv;64318;abcNaturstrom Haushalt ET Fix Kombi;12M;6W;Else.Sturm@test.de
1000000741;W;Sturm;Else;An der Ostbahn;21;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33612;abcWasser Weingarten Kombi;K;;Else.Sturm@test.de
1000000741;W;Sturm;Else;An der Ostbahn;21;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33612;abcWasser Weingarten Kombi;K;;Else.Sturm@test.de
1000000741;W;Sturm;Else;An der Ostbahn;19;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33616;abcWasser Weingarten Kombi;K;;Else.Sturm@test.de
1000000741;W;Sturm;Else;An der Ostbahn;19;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;33616;abcWasser Weingarten Kombi;K;;Else.Sturm@test.de
1000000745;AW;Link;Erna;Sparrstraße;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53516;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;Sparrstraße;2;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53516;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;An der Rudower Höhe;11;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53518;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;An der Rudower Höhe;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53522;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;An der Rudower Höhe;1;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53522;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;Sparrstraße;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53526;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;Sparrstraße;;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53526;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;Sparrstraße;28;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53559;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;Sparrstraße;28;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53559;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;Sparrstraße;4;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53565;Abwasser Weingarten;K;;Erna.Link@test.de
1000000745;AW;Link;Erna;Sparrstraße;4;53111;Bonn;01.01.2008 00:00;;0;Vertrag ist aktiv;53565;Abwasser Weingarten;K;;Erna.Link@test.de
